Date,Open,High,Low,Close,Adj Close,Volume
2002-01-30,6.70,6.70,6.70,6.70,2.70,0
2002-01-31,6.69,6.69,6.69,6.69,2.71,0
2002-02-01,6.70,6.70,6.70,6.70,2.71,0
2002-02-04,6.68,6.68,6.68,6.68,2.71,0
2002-02-05,6.65,6.65,6.65,6.65,2.69,0
2002-02-06,6.64,6.64,6.64,6.64,2.69,0
2002-02-07,6.64,6.64,6.64,6.64,2.69,0
2002-02-08,6.67,6.67,6.67,6.67,2.70,0
2002-02-11,6.65,6.65,6.65,6.65,2.69,0
2002-02-12,6.64,6.64,6.64,6.64,2.69,0
2002-02-13,6.63,6.63,6.63,6.63,2.69,0
2002-02-14,6.64,6.64,6.64,6.64,2.69,0
2002-02-15,6.66,6.66,6.66,6.66,2.70,0
2002-02-19,6.64,6.64,6.64,6.64,2.69,0
2002-02-20,6.63,6.63,6.63,6.63,2.69,0
2002-02-21,6.63,6.63,6.63,6.63,2.69,0
2002-02-22,6.65,6.65,6.65,6.65,2.69,0
2002-02-25,6.65,6.65,6.65,6.65,2.69,0
2002-02-26,6.64,6.64,6.64,6.64,2.69,0
2002-02-27,6.68,6.68,6.68,6.68,2.71,0
2002-02-28,6.67,6.67,6.67,6.67,2.72,0
2002-03-01,6.63,6.63,6.63,6.63,2.70,0
2002-03-04,6.63,6.63,6.63,6.63,2.70,0
2002-03-05,6.63,6.63,6.63,6.63,2.70,0
2002-03-06,6.63,6.63,6.63,6.63,2.70,0
2002-03-07,6.60,6.60,6.60,6.60,2.69,0
2002-03-08,6.57,6.57,6.57,6.57,2.68,0
2002-03-11,6.57,6.57,6.57,6.57,2.68,0
2002-03-12,6.57,6.57,6.57,6.57,2.68,0
2002-03-13,6.57,6.57,6.57,6.57,2.68,0
2002-03-14,6.53,6.53,6.53,6.53,2.66,0
2002-03-15,6.54,6.54,6.54,6.54,2.66,0
2002-03-18,6.55,6.55,6.55,6.55,2.67,0
2002-03-19,6.55,6.55,6.55,6.55,2.67,0
2002-03-20,6.52,6.52,6.52,6.52,2.65,0
2002-03-21,6.53,6.53,6.53,6.53,2.66,0
2002-03-22,6.53,6.53,6.53,6.53,2.66,0
2002-03-25,6.52,6.52,6.52,6.52,2.65,0
2002-03-26,6.53,6.53,6.53,6.53,2.66,0
2002-03-27,6.53,6.53,6.53,6.53,2.66,0
2002-03-28,6.51,6.51,6.51,6.51,2.66,0
2002-04-01,6.51,6.51,6.51,6.51,2.66,0
2002-04-02,6.53,6.53,6.53,6.53,2.67,0
2002-04-03,6.55,6.55,6.55,6.55,2.68,0
2002-04-04,6.55,6.55,6.55,6.55,2.68,0
2002-04-05,6.56,6.56,6.56,6.56,2.68,0
2002-04-08,6.55,6.55,6.55,6.55,2.68,0
2002-04-09,6.56,6.56,6.56,6.56,2.68,0
2002-04-10,6.55,6.55,6.55,6.55,2.68,0
2002-04-11,6.55,6.55,6.55,6.55,2.68,0
2002-04-12,6.56,6.56,6.56,6.56,2.68,0
2002-04-15,6.57,6.57,6.57,6.57,2.69,0
2002-04-16,6.55,6.55,6.55,6.55,2.68,0
2002-04-17,6.56,6.56,6.56,6.56,2.68,0
2002-04-18,6.58,6.58,6.58,6.58,2.69,0
2002-04-19,6.57,6.57,6.57,6.57,2.69,0
2002-04-22,6.55,6.55,6.55,6.55,2.68,0
2002-04-23,6.54,6.54,6.54,6.54,2.68,0
2002-04-24,6.55,6.55,6.55,6.55,2.68,0
2002-04-25,6.54,6.54,6.54,6.54,2.68,0
2002-04-26,6.55,6.55,6.55,6.55,2.68,0
2002-04-29,6.51,6.51,6.51,6.51,2.66,0
2002-04-30,6.50,6.50,6.50,6.50,2.66,0
2002-05-01,6.49,6.49,6.49,6.49,2.66,0
2002-05-02,6.49,6.49,6.49,6.49,2.66,0
2002-05-03,6.50,6.50,6.50,6.50,2.66,0
2002-05-06,6.50,6.50,6.50,6.50,2.66,0
2002-05-07,6.51,6.51,6.51,6.51,2.66,0
2002-05-08,6.48,6.48,6.48,6.48,2.65,0
2002-05-09,6.49,6.49,6.49,6.49,2.66,0
2002-05-10,6.50,6.50,6.50,6.50,2.66,0
2002-05-13,6.47,6.47,6.47,6.47,2.65,0
2002-05-14,6.44,6.44,6.44,6.44,2.64,0
2002-05-15,6.45,6.45,6.45,6.45,2.64,0
2002-05-16,6.47,6.47,6.47,6.47,2.65,0
2002-05-17,6.45,6.45,6.45,6.45,2.64,0
2002-05-20,6.47,6.47,6.47,6.47,2.65,0
2002-05-21,6.49,6.49,6.49,6.49,2.66,0
2002-05-22,6.51,6.51,6.51,6.51,2.66,0
2002-05-23,6.49,6.49,6.49,6.49,2.66,0
2002-05-24,6.50,6.50,6.50,6.50,2.66,0
2002-05-28,6.51,6.51,6.51,6.51,2.66,0
2002-05-29,6.53,6.53,6.53,6.53,2.67,0
2002-05-30,6.54,6.54,6.54,6.54,2.68,0
2002-05-31,6.54,6.54,6.54,6.54,2.68,0
2002-06-03,6.54,6.54,6.54,6.54,2.68,0
2002-06-04,6.54,6.54,6.54,6.54,2.68,0
2002-06-05,6.53,6.53,6.53,6.53,2.67,0
2002-06-06,6.53,6.53,6.53,6.53,2.67,0
2002-06-07,6.51,6.51,6.51,6.51,2.66,0
2002-06-10,6.52,6.52,6.52,6.52,2.67,0
2002-06-11,6.53,6.53,6.53,6.53,2.67,0
2002-06-12,6.52,6.52,6.52,6.52,2.67,0
2002-06-13,6.54,6.54,6.54,6.54,2.68,0
2002-06-14,6.56,6.56,6.56,6.56,2.68,0
2002-06-17,6.56,6.56,6.56,6.56,2.68,0
2002-06-18,6.55,6.55,6.55,6.55,2.68,0
2002-06-19,6.58,6.58,6.58,6.58,2.69,0
2002-06-20,6.55,6.55,6.55,6.55,2.68,0
2002-06-21,6.56,6.56,6.56,6.56,2.68,0
2002-06-24,6.52,6.52,6.52,6.52,2.67,0
2002-06-25,6.52,6.52,6.52,6.52,2.67,0
2002-06-26,6.48,6.48,6.48,6.48,2.65,0
2002-06-27,6.44,6.44,6.44,6.44,2.64,0
2002-06-28,6.44,6.44,6.44,6.44,2.65,0
2002-07-01,6.43,6.43,6.43,6.43,2.65,0
2002-07-02,6.43,6.43,6.43,6.43,2.65,0
2002-07-03,6.42,6.42,6.42,6.42,2.64,0
2002-07-05,6.38,6.38,6.38,6.38,2.62,0
2002-07-08,6.40,6.40,6.40,6.40,2.63,0
2002-07-09,6.43,6.43,6.43,6.43,2.65,0
2002-07-10,6.47,6.47,6.47,6.47,2.66,0
2002-07-11,6.45,6.45,6.45,6.45,2.65,0
2002-07-12,6.46,6.46,6.46,6.46,2.66,0
2002-07-15,6.43,6.43,6.43,6.43,2.65,0
2002-07-16,6.40,6.40,6.40,6.40,2.63,0
2002-07-17,6.41,6.41,6.41,6.41,2.64,0
2002-07-18,6.42,6.42,6.42,6.42,2.64,0
2002-07-19,6.42,6.42,6.42,6.42,2.64,0
2002-07-22,6.42,6.42,6.42,6.42,2.64,0
2002-07-23,6.40,6.40,6.40,6.40,2.63,0
2002-07-24,6.35,6.35,6.35,6.35,2.61,0
2002-07-25,6.35,6.35,6.35,6.35,2.61,0
2002-07-26,6.34,6.34,6.34,6.34,2.61,0
2002-07-29,6.30,6.30,6.30,6.30,2.59,0
2002-07-30,6.30,6.30,6.30,6.30,2.59,0
2002-07-31,6.34,6.34,6.34,6.34,2.62,0
2002-08-01,6.36,6.36,6.36,6.36,2.63,0
2002-08-02,6.38,6.38,6.38,6.38,2.64,0
2002-08-05,6.37,6.37,6.37,6.37,2.63,0
2002-08-06,6.33,6.33,6.33,6.33,2.62,0
2002-08-07,6.34,6.34,6.34,6.34,2.62,0
2002-08-08,6.32,6.32,6.32,6.32,2.61,0
2002-08-09,6.34,6.34,6.34,6.34,2.62,0
2002-08-12,6.34,6.34,6.34,6.34,2.62,0
2002-08-13,6.34,6.34,6.34,6.34,2.62,0
2002-08-14,6.36,6.36,6.36,6.36,2.63,0
2002-08-15,6.34,6.34,6.34,6.34,2.62,0
2002-08-16,6.30,6.30,6.30,6.30,2.61,0
2002-08-19,6.32,6.32,6.32,6.32,2.61,0
2002-08-20,6.36,6.36,6.36,6.36,2.63,0
2002-08-21,6.35,6.35,6.35,6.35,2.63,0
2002-08-22,6.35,6.35,6.35,6.35,2.63,0
2002-08-23,6.37,6.37,6.37,6.37,2.63,0
2002-08-26,6.38,6.38,6.38,6.38,2.64,0
2002-08-27,6.36,6.36,6.36,6.36,2.63,0
2002-08-28,6.37,6.37,6.37,6.37,2.63,0
2002-08-29,6.38,6.38,6.38,6.38,2.64,0
2002-08-30,6.39,6.39,6.39,6.39,2.66,0
2002-09-03,6.42,6.42,6.42,6.42,2.67,0
2002-09-04,6.42,6.42,6.42,6.42,2.67,0
2002-09-05,6.42,6.42,6.42,6.42,2.67,0
2002-09-06,6.39,6.39,6.39,6.39,2.66,0
2002-09-09,6.37,6.37,6.37,6.37,2.65,0
2002-09-10,6.39,6.39,6.39,6.39,2.66,0
2002-09-11,6.37,6.37,6.37,6.37,2.65,0
2002-09-12,6.41,6.41,6.41,6.41,2.66,0
2002-09-13,6.43,6.43,6.43,6.43,2.67,0
2002-09-16,6.44,6.44,6.44,6.44,2.68,0
2002-09-17,6.44,6.44,6.44,6.44,2.68,0
2002-09-18,6.44,6.44,6.44,6.44,2.68,0
2002-09-19,6.44,6.44,6.44,6.44,2.68,0
2002-09-20,6.43,6.43,6.43,6.43,2.67,0
2002-09-23,6.43,6.43,6.43,6.43,2.67,0
2002-09-24,6.43,6.43,6.43,6.43,2.67,0
2002-09-25,6.40,6.40,6.40,6.40,2.66,0
2002-09-26,6.41,6.41,6.41,6.41,2.66,0
2002-09-27,6.42,6.42,6.42,6.42,2.67,0
2002-09-30,6.43,6.43,6.43,6.43,2.69,0
2002-10-01,6.41,6.41,6.41,6.41,2.68,0
2002-10-02,6.41,6.41,6.41,6.41,2.68,0
2002-10-03,6.41,6.41,6.41,6.41,2.68,0
2002-10-04,6.39,6.39,6.39,6.39,2.67,0
2002-10-07,6.38,6.38,6.38,6.38,2.67,0
2002-10-08,6.35,6.35,6.35,6.35,2.65,0
2002-10-09,6.33,6.33,6.33,6.33,2.64,0
2002-10-10,6.31,6.31,6.31,6.31,2.64,0
2002-10-11,6.30,6.30,6.30,6.30,2.63,0
2002-10-14,6.30,6.30,6.30,6.30,2.63,0
2002-10-15,6.28,6.28,6.28,6.28,2.62,0
2002-10-16,6.26,6.26,6.26,6.26,2.62,0
2002-10-17,6.24,6.24,6.24,6.24,2.61,0
2002-10-18,6.23,6.23,6.23,6.23,2.60,0
2002-10-21,6.22,6.22,6.22,6.22,2.60,0
2002-10-22,6.21,6.21,6.21,6.21,2.59,0
2002-10-23,6.21,6.21,6.21,6.21,2.59,0
2002-10-24,6.24,6.24,6.24,6.24,2.61,0
2002-10-25,6.26,6.26,6.26,6.26,2.62,0
2002-10-28,6.27,6.27,6.27,6.27,2.62,0
2002-10-29,6.30,6.30,6.30,6.30,2.63,0
2002-10-30,6.30,6.30,6.30,6.30,2.63,0
2002-10-31,6.31,6.31,6.31,6.31,2.65,0
2002-11-01,6.30,6.30,6.30,6.30,2.65,0
2002-11-04,6.30,6.30,6.30,6.30,2.65,0
2002-11-05,6.30,6.30,6.30,6.30,2.65,0
2002-11-06,6.32,6.32,6.32,6.32,2.65,0
2002-11-07,6.38,6.38,6.38,6.38,2.68,0
2002-11-08,6.39,6.39,6.39,6.39,2.68,0
2002-11-11,6.39,6.39,6.39,6.39,2.68,0
2002-11-12,6.38,6.38,6.38,6.38,2.68,0
2002-11-13,6.38,6.38,6.38,6.38,2.68,0
2002-11-14,6.36,6.36,6.36,6.36,2.67,0
2002-11-15,6.38,6.38,6.38,6.38,2.68,0
2002-11-18,6.40,6.40,6.40,6.40,2.69,0
2002-11-19,6.42,6.42,6.42,6.42,2.70,0
2002-11-20,6.41,6.41,6.41,6.41,2.69,0
2002-11-21,6.41,6.41,6.41,6.41,2.69,0
2002-11-22,6.41,6.41,6.41,6.41,2.69,0
2002-11-25,6.40,6.40,6.40,6.40,2.69,0
2002-11-26,6.44,6.44,6.44,6.44,2.71,0
2002-11-27,6.40,6.40,6.40,6.40,2.69,0
2002-11-29,6.40,6.40,6.40,6.40,2.69,0
2002-12-02,6.42,6.42,6.42,6.42,2.70,0
2002-12-03,6.41,6.41,6.41,6.41,2.69,0
2002-12-04,6.41,6.41,6.41,6.41,2.69,0
2002-12-05,6.43,6.43,6.43,6.43,2.70,0
2002-12-06,6.43,6.43,6.43,6.43,2.70,0
2002-12-09,6.44,6.44,6.44,6.44,2.71,0
2002-12-10,6.44,6.44,6.44,6.44,2.71,0
2002-12-11,6.46,6.46,6.46,6.46,2.71,0
2002-12-12,6.46,6.46,6.46,6.46,2.71,0
2002-12-13,6.45,6.45,6.45,6.45,2.71,0
2002-12-16,6.44,6.44,6.44,6.44,2.71,0
2002-12-17,6.45,6.45,6.45,6.45,2.71,0
2002-12-18,6.47,6.47,6.47,6.47,2.72,0
2002-12-19,6.50,6.50,6.50,6.50,2.73,0
2002-12-20,6.50,6.50,6.50,6.50,2.73,0
2002-12-23,6.49,6.49,6.49,6.49,2.73,0
2002-12-24,6.50,6.50,6.50,6.50,2.73,0
2002-12-26,6.51,6.51,6.51,6.51,2.73,0
2002-12-27,6.53,6.53,6.53,6.53,2.74,0
2002-12-30,6.54,6.54,6.54,6.54,2.75,0
2002-12-31,6.53,6.53,6.53,6.53,2.76,0
2003-01-02,6.48,6.48,6.48,6.48,2.74,0
2003-01-03,6.49,6.49,6.49,6.49,2.74,0
2003-01-06,6.50,6.50,6.50,6.50,2.74,0
2003-01-07,6.51,6.51,6.51,6.51,2.75,0
2003-01-08,6.53,6.53,6.53,6.53,2.76,0
2003-01-09,6.49,6.49,6.49,6.49,2.74,0
2003-01-10,6.51,6.51,6.51,6.51,2.75,0
2003-01-13,6.52,6.52,6.52,6.52,2.75,0
2003-01-14,6.53,6.53,6.53,6.53,2.76,0
2003-01-15,6.52,6.52,6.52,6.52,2.75,0
2003-01-16,6.52,6.52,6.52,6.52,2.75,0
2003-01-17,6.52,6.52,6.52,6.52,2.75,0
2003-01-21,6.52,6.52,6.52,6.52,2.75,0
2003-01-22,6.54,6.54,6.54,6.54,2.76,0
2003-01-23,6.53,6.53,6.53,6.53,2.76,0
2003-01-24,6.54,6.54,6.54,6.54,2.76,0
2003-01-27,6.52,6.52,6.52,6.52,2.75,0
2003-01-28,6.52,6.52,6.52,6.52,2.75,0
2003-01-29,6.51,6.51,6.51,6.51,2.75,0
2003-01-30,6.53,6.53,6.53,6.53,2.76,0
2003-01-31,6.53,6.53,6.53,6.53,2.76,0
2003-02-03,6.54,6.54,6.54,6.54,2.76,0
2003-02-04,6.55,6.55,6.55,6.55,2.77,0
2003-02-05,6.53,6.53,6.53,6.53,2.76,0
2003-02-06,6.55,6.55,6.55,6.55,2.77,0
2003-02-07,6.55,6.55,6.55,6.55,2.77,0
2003-02-10,6.54,6.54,6.54,6.54,2.76,0
2003-02-11,6.54,6.54,6.54,6.54,2.76,0
2003-02-12,6.55,6.55,6.55,6.55,2.77,0
2003-02-13,6.55,6.55,6.55,6.55,2.77,0
2003-02-14,6.53,6.53,6.53,6.53,2.76,0
2003-02-18,6.54,6.54,6.54,6.54,2.76,0
2003-02-19,6.56,6.56,6.56,6.56,2.77,0
2003-02-20,6.57,6.57,6.57,6.57,2.77,0
2003-02-21,6.55,6.55,6.55,6.55,2.77,0
2003-02-24,6.57,6.57,6.57,6.57,2.77,0
2003-02-25,6.57,6.57,6.57,6.57,2.77,0
2003-02-26,6.58,6.58,6.58,6.58,2.78,0
2003-02-27,6.59,6.59,6.59,6.59,2.78,0
2003-02-28,6.61,6.61,6.61,6.61,2.79,0
2003-03-03,6.62,6.62,6.62,6.62,2.79,0
2003-03-04,6.62,6.62,6.62,6.62,2.79,0
2003-03-05,6.62,6.62,6.62,6.62,2.79,0
2003-03-06,6.60,6.60,6.60,6.60,2.79,0
2003-03-07,6.60,6.60,6.60,6.60,2.79,0
2003-03-10,6.60,6.60,6.60,6.60,2.79,0
2003-03-11,6.59,6.59,6.59,6.59,2.78,0
2003-03-12,6.58,6.58,6.58,6.58,2.78,0
2003-03-13,6.56,6.56,6.56,6.56,2.77,0
2003-03-14,6.57,6.57,6.57,6.57,2.77,0
2003-03-17,6.54,6.54,6.54,6.54,2.76,0
2003-03-18,6.53,6.53,6.53,6.53,2.76,0
2003-03-19,6.52,6.52,6.52,6.52,2.75,0
2003-03-20,6.51,6.51,6.51,6.51,2.75,0
2003-03-21,6.49,6.49,6.49,6.49,2.74,0
2003-03-24,6.52,6.52,6.52,6.52,2.75,0
2003-03-25,6.52,6.52,6.52,6.52,2.75,0
2003-03-26,6.53,6.53,6.53,6.53,2.76,0
2003-03-27,6.54,6.54,6.54,6.54,2.76,0
2003-03-28,6.55,6.55,6.55,6.55,2.77,0
2003-03-31,6.57,6.57,6.57,6.57,2.77,0
2003-04-01,6.58,6.58,6.58,6.58,2.78,0
2003-04-02,6.57,6.57,6.57,6.57,2.77,0
2003-04-03,6.58,6.58,6.58,6.58,2.78,0
2003-04-04,6.57,6.57,6.57,6.57,2.77,0
2003-04-07,6.57,6.57,6.57,6.57,2.77,0
2003-04-08,6.58,6.58,6.58,6.58,2.78,0
2003-04-09,6.58,6.58,6.58,6.58,2.78,0
2003-04-10,6.57,6.57,6.57,6.57,2.77,0
2003-04-11,6.57,6.57,6.57,6.57,2.77,0
2003-04-14,6.56,6.56,6.56,6.56,2.77,0
2003-04-15,6.58,6.58,6.58,6.58,2.78,0
2003-04-16,6.60,6.60,6.60,6.60,2.79,0
2003-04-17,6.61,6.61,6.61,6.61,2.79,0
2003-04-21,6.61,6.61,6.61,6.61,2.79,0
2003-04-22,6.62,6.62,6.62,6.62,2.79,0
2003-04-23,6.64,6.64,6.64,6.64,2.80,0
2003-04-24,6.67,6.67,6.67,6.67,2.82,0
2003-04-25,6.68,6.68,6.68,6.68,2.82,0
2003-04-28,6.68,6.68,6.68,6.68,2.82,0
2003-04-29,6.68,6.68,6.68,6.68,2.82,0
2003-04-30,6.71,6.71,6.71,6.71,2.85,0
2003-05-01,6.71,6.71,6.71,6.71,2.85,0
2003-05-02,6.71,6.71,6.71,6.71,2.85,0
2003-05-05,6.72,6.72,6.72,6.72,2.85,0
2003-05-06,6.74,6.74,6.74,6.74,2.86,0
2003-05-07,6.77,6.77,6.77,6.77,2.87,0
2003-05-08,6.78,6.78,6.78,6.78,2.88,0
2003-05-09,6.78,6.78,6.78,6.78,2.88,0
2003-05-12,6.79,6.79,6.79,6.79,2.88,0
2003-05-13,6.79,6.79,6.79,6.79,2.88,0
2003-05-14,6.81,6.81,6.81,6.81,2.89,0
2003-05-15,6.80,6.80,6.80,6.80,2.88,0
2003-05-16,6.81,6.81,6.81,6.81,2.89,0
2003-05-19,6.81,6.81,6.81,6.81,2.89,0
2003-05-20,6.82,6.82,6.82,6.82,2.89,0
2003-05-21,6.81,6.81,6.81,6.81,2.89,0
2003-05-22,6.83,6.83,6.83,6.83,2.90,0
2003-05-23,6.84,6.84,6.84,6.84,2.90,0
2003-05-27,6.82,6.82,6.82,6.82,2.89,0
2003-05-28,6.81,6.81,6.81,6.81,2.89,0
2003-05-29,6.83,6.83,6.83,6.83,2.90,0
2003-05-30,6.83,6.83,6.83,6.83,2.91,0
2003-06-02,6.81,6.81,6.81,6.81,2.90,0
2003-06-03,6.83,6.83,6.83,6.83,2.91,0
2003-06-04,6.84,6.84,6.84,6.84,2.92,0
2003-06-05,6.83,6.83,6.83,6.83,2.91,0
2003-06-06,6.83,6.83,6.83,6.83,2.91,0
2003-06-09,6.85,6.85,6.85,6.85,2.92,0
2003-06-10,6.88,6.88,6.88,6.88,2.93,0
2003-06-11,6.88,6.88,6.88,6.88,2.93,0
2003-06-12,6.89,6.89,6.89,6.89,2.94,0
2003-06-13,6.91,6.91,6.91,6.91,2.95,0
2003-06-16,6.89,6.89,6.89,6.89,2.94,0
2003-06-17,6.88,6.88,6.88,6.88,2.93,0
2003-06-18,6.86,6.86,6.86,6.86,2.92,0
2003-06-19,6.86,6.86,6.86,6.86,2.92,0
2003-06-20,6.83,6.83,6.83,6.83,2.91,0
2003-06-23,6.84,6.84,6.84,6.84,2.92,0
2003-06-24,6.85,6.85,6.85,6.85,2.92,0
2003-06-25,6.83,6.83,6.83,6.83,2.91,0
2003-06-26,6.79,6.79,6.79,6.79,2.89,0
2003-06-27,6.78,6.78,6.78,6.78,2.89,0
2003-06-30,6.78,6.78,6.78,6.78,2.89,0
2003-07-01,6.77,6.77,6.77,6.77,2.89,0
2003-07-02,6.77,6.77,6.77,6.77,2.89,0
2003-07-03,6.75,6.75,6.75,6.75,2.88,0
2003-07-07,6.74,6.74,6.74,6.74,2.87,0
2003-07-08,6.74,6.74,6.74,6.74,2.87,0
2003-07-09,6.75,6.75,6.75,6.75,2.88,0
2003-07-10,6.76,6.76,6.76,6.76,2.88,0
2003-07-11,6.76,6.76,6.76,6.76,2.88,0
2003-07-14,6.75,6.75,6.75,6.75,2.88,0
2003-07-15,6.70,6.70,6.70,6.70,2.86,0
2003-07-16,6.70,6.70,6.70,6.70,2.86,0
2003-07-17,6.70,6.70,6.70,6.70,2.86,0
2003-07-18,6.70,6.70,6.70,6.70,2.86,0
2003-07-21,6.66,6.66,6.66,6.66,2.84,0
2003-07-22,6.67,6.67,6.67,6.67,2.84,0
2003-07-23,6.68,6.68,6.68,6.68,2.85,0
2003-07-24,6.67,6.67,6.67,6.67,2.84,0
2003-07-25,6.66,6.66,6.66,6.66,2.84,0
2003-07-28,6.63,6.63,6.63,6.63,2.83,0
2003-07-29,6.60,6.60,6.60,6.60,2.81,0
2003-07-30,6.61,6.61,6.61,6.61,2.82,0
2003-07-31,6.55,6.55,6.55,6.55,2.81,0
2003-08-01,6.56,6.56,6.56,6.56,2.81,0
2003-08-04,6.57,6.57,6.57,6.57,2.81,0
2003-08-05,6.54,6.54,6.54,6.54,2.80,0
2003-08-06,6.56,6.56,6.56,6.56,2.81,0
2003-08-07,6.57,6.57,6.57,6.57,2.81,0
2003-08-08,6.58,6.58,6.58,6.58,2.82,0
2003-08-11,6.56,6.56,6.56,6.56,2.81,0
2003-08-12,6.56,6.56,6.56,6.56,2.81,0
2003-08-13,6.50,6.50,6.50,6.50,2.78,0
2003-08-14,6.50,6.50,6.50,6.50,2.78,0
2003-08-15,6.51,6.51,6.51,6.51,2.79,0
2003-08-18,6.52,6.52,6.52,6.52,2.79,0
2003-08-19,6.55,6.55,6.55,6.55,2.81,0
2003-08-20,6.55,6.55,6.55,6.55,2.81,0
2003-08-21,6.55,6.55,6.55,6.55,2.81,0
2003-08-22,6.56,6.56,6.56,6.56,2.81,0
2003-08-25,6.55,6.55,6.55,6.55,2.81,0
2003-08-26,6.56,6.56,6.56,6.56,2.81,0
2003-08-27,6.55,6.55,6.55,6.55,2.81,0
2003-08-28,6.58,6.58,6.58,6.58,2.82,0
2003-08-29,6.58,6.58,6.58,6.58,2.83,0
2003-09-02,6.57,6.57,6.57,6.57,2.83,0
2003-09-03,6.57,6.57,6.57,6.57,2.83,0
2003-09-04,6.59,6.59,6.59,6.59,2.84,0
2003-09-05,6.62,6.62,6.62,6.62,2.85,0
2003-09-08,6.61,6.61,6.61,6.61,2.84,0
2003-09-09,6.62,6.62,6.62,6.62,2.85,0
2003-09-10,6.65,6.65,6.65,6.65,2.86,0
2003-09-11,6.63,6.63,6.63,6.63,2.85,0
2003-09-12,6.65,6.65,6.65,6.65,2.86,0
2003-09-15,6.66,6.66,6.66,6.66,2.87,0
2003-09-16,6.65,6.65,6.65,6.65,2.86,0
2003-09-17,6.68,6.68,6.68,6.68,2.87,0
2003-09-18,6.70,6.70,6.70,6.70,2.88,0
2003-09-19,6.71,6.71,6.71,6.71,2.89,0
2003-09-22,6.68,6.68,6.68,6.68,2.87,0
2003-09-23,6.68,6.68,6.68,6.68,2.87,0
2003-09-24,6.70,6.70,6.70,6.70,2.88,0
2003-09-25,6.72,6.72,6.72,6.72,2.89,0
2003-09-26,6.73,6.73,6.73,6.73,2.90,0
2003-09-29,6.72,6.72,6.72,6.72,2.89,0
2003-09-30,6.75,6.75,6.75,6.75,2.92,0
2003-10-01,6.75,6.75,6.75,6.75,2.92,0
2003-10-02,6.74,6.74,6.74,6.74,2.91,0
2003-10-03,6.69,6.69,6.69,6.69,2.89,0
2003-10-06,6.71,6.71,6.71,6.71,2.90,0
2003-10-07,6.68,6.68,6.68,6.68,2.89,0
2003-10-08,6.69,6.69,6.69,6.69,2.89,0
2003-10-09,6.68,6.68,6.68,6.68,2.89,0
2003-10-10,6.69,6.69,6.69,6.69,2.89,0
2003-10-13,6.69,6.69,6.69,6.69,2.89,0
2003-10-14,6.68,6.68,6.68,6.68,2.89,0
2003-10-15,6.67,6.67,6.67,6.67,2.88,0
2003-10-16,6.67,6.67,6.67,6.67,2.88,0
2003-10-17,6.69,6.69,6.69,6.69,2.89,0
2003-10-20,6.70,6.70,6.70,6.70,2.90,0
2003-10-21,6.69,6.69,6.69,6.69,2.89,0
2003-10-22,6.70,6.70,6.70,6.70,2.90,0
2003-10-23,6.68,6.68,6.68,6.68,2.89,0
2003-10-24,6.71,6.71,6.71,6.71,2.90,0
2003-10-27,6.70,6.70,6.70,6.70,2.90,0
2003-10-28,6.72,6.72,6.72,6.72,2.90,0
2003-10-29,6.70,6.70,6.70,6.70,2.90,0
2003-10-30,6.70,6.70,6.70,6.70,2.90,0
2003-10-31,6.70,6.70,6.70,6.70,2.91,0
2003-11-03,6.69,6.69,6.69,6.69,2.90,0
2003-11-04,6.70,6.70,6.70,6.70,2.91,0
2003-11-05,6.69,6.69,6.69,6.69,2.90,0
2003-11-06,6.67,6.67,6.67,6.67,2.90,0
2003-11-07,6.66,6.66,6.66,6.66,2.89,0
2003-11-10,6.66,6.66,6.66,6.66,2.89,0
2003-11-11,6.66,6.66,6.66,6.66,2.89,0
2003-11-12,6.69,6.69,6.69,6.69,2.90,0
2003-11-13,6.73,6.73,6.73,6.73,2.92,0
2003-11-14,6.74,6.74,6.74,6.74,2.93,0
2003-11-17,6.75,6.75,6.75,6.75,2.93,0
2003-11-18,6.76,6.76,6.76,6.76,2.93,0
2003-11-19,6.74,6.74,6.74,6.74,2.93,0
2003-11-20,6.75,6.75,6.75,6.75,2.93,0
2003-11-21,6.76,6.76,6.76,6.76,2.93,0
2003-11-24,6.74,6.74,6.74,6.74,2.93,0
2003-11-25,6.75,6.75,6.75,6.75,2.93,0
2003-11-26,6.74,6.74,6.74,6.74,2.93,0
2003-11-28,6.72,6.72,6.72,6.72,2.93,0
2003-12-01,6.71,6.71,6.71,6.71,2.93,0
2003-12-02,6.72,6.72,6.72,6.72,2.93,0
2003-12-03,6.72,6.72,6.72,6.72,2.93,0
2003-12-04,6.74,6.74,6.74,6.74,2.94,0
2003-12-05,6.77,6.77,6.77,6.77,2.95,0
2003-12-08,6.75,6.75,6.75,6.75,2.94,0
2003-12-09,6.74,6.74,6.74,6.74,2.94,0
2003-12-10,6.74,6.74,6.74,6.74,2.94,0
2003-12-11,6.75,6.75,6.75,6.75,2.94,0
2003-12-12,6.76,6.76,6.76,6.76,2.95,0
2003-12-15,6.76,6.76,6.76,6.76,2.95,0
2003-12-16,6.76,6.76,6.76,6.76,2.95,0
2003-12-17,6.77,6.77,6.77,6.77,2.95,0
2003-12-18,6.80,6.80,6.80,6.80,2.97,0
2003-12-19,6.80,6.80,6.80,6.80,2.97,0
2003-12-22,6.79,6.79,6.79,6.79,2.96,0
2003-12-23,6.77,6.77,6.77,6.77,2.95,0
2003-12-24,6.78,6.78,6.78,6.78,2.96,0
